Date Time,Order ID,Amount,Ccy
2025-05-02 04:32:46.910,27-36977-pDDh0FT1ljIvnrU7-20250502033243,5000.0,780
2025-05-02 04:29:13.217,87-36977-YuC4GZB65m9GKfxR-20250502032911,5000.0,780
2025-05-02 04:21:51.460,61-36977-cvFRi60mAMvzRdwy-20250502032149,5000.0,780
2025-05-02 03:30:01.070,81-35177-NVi9WqUoVSLA5PoZ-20250502022959,1000.0,780
2025-05-02 03:29:38.093,35-37032-jby8rbokmKvyvhhD-20250502022936,1000.0,780
2025-05-02 03:10:58.220,20-38608-KxV8ryGDzsQwehUf-20250502021055,53.2,780
2025-05-02 03:00:54.130,96-36977-bGvgd402k75VjpHT-20250502020052,2000.0,780
2025-05-02 02:54:50.243,15-49740-tW4k7aPeiFfPC07V-20250502015448,3000.0,780
2025-05-02 02:47:12.923,17-36977-cMyiaUDBdyM1ca6l-20250502014711,500.0,780
2025-05-02 02:40:07.090,60-36977-6P1PWnkj8KtgR0Vv-20250502014005,800.0,780
2025-05-02 02:22:12.597,3-49740-STFNlLzPbAMtquc6-20250502012210,500.0,780
2025-05-02 02:21:33.300,73-37032-oxkY8CGWOEJsc1po-20250502012131,300.0,780
2025-05-02 02:18:22.623,69-38146-2HhPXSAK5WL4PJC7-20250502011820,200.0,780
2025-05-02 02:07:59.587,58-38146-uvzzX8ZxfNtk8Ku9-20250502010757,200.0,780
2025-05-02 02:06:37.380,24-49740-gdzsD3K35EPrQBxU-20250502010635,500.0,780
2025-05-02 02:05:14.660,42-36977-aK2hqgdreHCS5UNC-20250502010512,500.0,780
2025-05-02 02:04:54.740,64-38661-5lBazFJ94bTWFCRl-20250502010452,6000.0,780
2025-05-02 02:02:34.160,41-38146-jtHG07bSwwyPqvOA-20250502010232,500.0,780
2025-05-02 02:02:13.963,55-38662-n035j2YUAEKZjDkh-20250502010212,1100.0,780
2025-05-02 02:00:18.897,71-38138-qsv2mxLgmjKbQjSg-20250502010017,350.0,780
2025-05-02 01:45:59.780,89-49740-u0XWR94ubyP9T6Ua-20250502004558,800.0,780
2025-05-02 01:45:49.143,95-38146-wFXqzH0V3KK7GW1K-20250502004547,500.0,780
2025-05-02 01:45:23.023,16-38138-fLZPqTqJKTwdlITo-20250502004520,200.0,780
2025-05-02 01:44:27.423,72-37032-2nHXpFSrlF8Qdnzw-20250502004425,3000.0,780
2025-05-02 01:39:34.067,47-38138-fdkvALABU7HiyNmC-20250502003932,400.0,780
2025-05-02 01:37:44.440,44-49740-qORQhVzBtpDr918x-20250502003742,5000.0,780
2025-05-02 01:35:12.887,11-35177-j6KdQi88zQXJJhvx-20250502003510,200.0,780
2025-05-02 01:35:04.883,9-41673-tcnb0FH9BWVEegtx-20250502003502,1000.0,780
2025-05-02 01:32:51.220,72-38138-OF13fOI9S20CdJQd-20250502003249,500.0,780
2025-05-02 01:21:33.963,56-36977-8PHOyNcYDoQ2NCIp-20250502002131,2000.0,780
2025-05-02 01:20:14.510,72-35177-tL6hALS90YHFLrKz-20250502002012,200.0,780
2025-05-02 01:08:38.893,15-38146-WTFhVRU2ogQTwLhm-20250502000836,200.0,780
2025-05-02 01:05:45.617,84-49740-HkDmXhAneKNBvNq2-20250502000543,500.0,780
2025-05-02 01:00:55.440,91-36560-ZNSV0Q24ufpZTprU-20250502000053,2000.0,780
2025-05-02 00:56:24.990,30-36977-KOEsBnqksWA4eXAF-20250501235622,5000.0,780
2025-05-02 00:51:16.610,76-36560-uupJghulFPiFXvSZ-20250501235114,1000.0,780
2025-05-02 00:50:53.383,4-35177-El7YLP1k1CWqhO13-20250501235050,200.0,780
2025-05-02 00:49:00.023,61-9864-PID-33657644-20250501234642,484.23,780
2025-05-02 00:38:57.277,38-38146-Pu7o9FGuSJyx9vRd-20250501233855,200.0,780
2025-05-02 00:36:32.200,38-38661-1e6dW47nvYlz0CjL-20250501233630,1000.0,780
2025-05-02 00:36:13.693,76-36977-mkgswQxGybWdplGv-20250501233612,2000.0,780
2025-05-02 00:32:43.720,46-15089-25970-20250501233134,312.2,780
2025-05-02 00:32:30.950,37-36977-EsKeWUtnpyw1axRl-20250501233228,2000.0,780
2025-05-02 00:30:12.517,34-38661-IQjSBzyu3knV3eSp-20250501233010,5000.0,780
2025-05-02 00:27:02.177,91-36977-gUXJb4cvGKGCJGym-20250501232700,500.0,780
2025-05-02 00:26:19.583,84-38661-5jSxcWwyG4hdQW6F-20250501232617,1500.0,780
2025-05-02 00:23:49.057,52-35651-AAH72L4Lk9lgQbPs-20250501232347,300.0,780
