Date Time,Order ID,Amount,Ccy
2025-05-05 05:07:19.350,28-30032-hgsDi3TQ36bwIr9B-20250505040500,3296.33,780
2025-05-05 03:51:14.983,8-36560-9Lcd0no6Gi5H4TO8-20250505025113,2000.0,780
2025-05-05 03:50:06.090,75-36560-3aKNJnHhL4PmIO7w-20250505025004,3000.0,780
2025-05-05 03:49:14.350,98-36560-Blf1p0y57Sy8ogUz-20250505024912,5000.0,780
2025-05-05 03:40:22.990,46-36560-zZI5L49hwKprPYA9-20250505024021,5000.0,780
2025-05-05 03:34:34.443,93-37032-rVRKexSaRY0jNa8T-20250505023432,100.0,780
2025-05-05 03:31:20.293,25-36560-rtco0edlM85i6bBd-20250505023118,10000.0,780
2025-05-05 03:22:01.803,27-36977-jGxMExcAmMG2ovqE-20250505022200,3000.0,780
2025-05-05 03:20:14.383,75-49740-wFWKCj9BMggROpAL-20250505022012,1000.0,780
2025-05-05 03:02:47.277,52-35651-tzmHZRPScVgHduNf-20250505020245,2000.0,780
2025-05-05 02:58:45.323,37-36560-3qA7na5QSm8fRD5G-20250505015843,8000.0,780
2025-05-05 02:43:47.383,10-35651-2xJ2Ti9a1LYHYATF-20250505014344,3000.0,780
2025-05-05 02:36:18.097,20-38659-Iq6HLSfoRmxHHdmH-20250505013616,500.0,780
2025-05-05 02:28:10.623,22-38661-0VytXzo9G1fiDCLO-20250505012808,1000.0,780
2025-05-05 02:27:02.443,88-38659-8tWiODKgk46BREmj-20250505012700,1100.0,780
2025-05-05 02:24:43.243,37-35177-nJQGhoVhoFxHWIND-20250505012439,1000.0,780
2025-05-05 02:24:30.037,35-41673-Nrt39K3IztHvyPmz-20250505012427,100.0,780
2025-05-05 02:21:38.053,83-36560-4zri6ApxEOacQg9D-20250505012136,1000.0,780
2025-05-05 02:15:20.477,95-41673-XM69m2aBQeZejK03-20250505011518,500.0,780
2025-05-05 02:13:45.660,69-38661-aL2UswIKvxT76UWg-20250505011341,1000.0,780
2025-05-05 02:12:04.503,91-38661-Y4mntOoQZn5BeBld-20250505011202,1000.0,780
2025-05-05 02:08:30.083,34-38661-WMYt7tjY2mEHIoVj-20250505010825,1000.0,780
2025-05-05 02:03:37.047,17-38661-tmQK995mnyndRq7B-20250505010334,1000.0,780
2025-05-05 02:03:34.813,84-41673-FiOlBCOeLP1sokG0-20250505010332,500.0,780
2025-05-05 02:01:15.813,98-38661-ATqGyBkq3BOxqhsz-20250505010112,1000.0,780
2025-05-05 01:57:46.570,35-38661-433tqPyqmLUSxdj9-20250505005744,2000.0,780
2025-05-05 01:55:45.477,38-38661-rWpYbTd6MeWYkAnE-20250505005540,1000.0,780
2025-05-05 01:55:18.197,58-38608-cApDl4z7hibCpcEk-20250505005516,63.5,780
2025-05-05 01:54:59.947,14-49740-i8eW09du7v5n0J4k-20250505005458,1000.0,780
2025-05-05 01:50:30.507,45-38661-E2Nd6pXlVg3L1zMi-20250505005028,1000.0,780
2025-05-05 01:48:59.503,19-41673-qFLnfzukoGY77JBi-20250505004854,100.0,780
2025-05-05 01:47:08.067,27-38661-KCrNk9rOmKQwKPmN-20250505004706,1000.0,780
2025-05-05 01:46:29.957,76-49740-UrQq3jWakJwuH7Xt-20250505004627,1000.0,780
2025-05-05 01:44:43.193,35-38663-ojWPwCqqDyQzYKFD-20250505004441,5000.0,780
2025-05-05 01:36:46.580,47-36977-V8SNVw9u76QQV2Dv-20250505003644,500.0,780
2025-05-05 01:33:21.870,86-38662-BJaBmmnxojlEWPY0-20250505003319,2000.0,780
2025-05-05 01:33:18.167,45-49740-fdMZAgcXX2vzcueV-20250505003316,2000.0,780
2025-05-05 01:33:01.113,46-38661-2m53uJqDESHseoFM-20250505003259,3000.0,780
2025-05-05 01:32:15.527,2-35651-DfdRHHl0y8p9TZtR-20250505003213,5000.0,780
2025-05-05 01:30:47.073,42-38659-5u7o1CBz8bPSbwa9-20250505003045,600.0,780
2025-05-05 01:27:53.710,6-35177-GXIXV2G8dlbQbBRu-20250505002751,500.0,780
2025-05-05 01:25:26.610,14-49740-MgxAQahuK8zxFdhG-20250505002524,500.0,780
2025-05-05 01:24:23.180,5-38661-P1jyhIn69Utit7Zk-20250505002420,2000.0,780
2025-05-05 01:23:19.590,78-49740-ZAMYhk2maRJ7UOt5-20250505002317,4500.0,780
2025-05-05 01:21:14.760,50-38661-Pes9L0e2W9cg2KsW-20250505002112,1000.0,780
2025-05-05 01:19:30.420,2-38138-gbVlP2ZYY8s14vhl-20250505001928,100.0,780
2025-05-05 01:19:19.127,93-41673-rKR0BssDTaa6ib7P-20250505001917,1000.0,780
2025-05-05 01:18:14.657,41-18926-1791-20250505001719,1000.0,780
2025-05-05 01:17:59.693,12-35177-76AKib6S97qoAzuA-20250505001757,100.0,780
2025-05-05 01:16:37.677,86-35177-YD5ymvuhCGLSA3dR-20250505001634,500.0,780
2025-05-05 01:15:45.853,54-49740-iP1tSZYMEh1Uhx0v-20250505001544,5000.0,780
2025-05-05 01:12:10.663,63-38662-Vl5rDyVfLF0wMeTz-20250505001207,500.0,780
2025-05-05 01:11:55.733,76-38663-uoHH74eUfxd2C12v-20250505001153,1500.0,780
2025-05-05 01:10:20.380,64-36977-mKqz9yAt9uYGsyJW-20250505001018,8000.0,780
2025-05-05 01:09:27.550,82-18926-1790-20250505000740,2000.0,780
2025-05-05 01:08:53.473,26-36560-BlRJMhJvqYoh5wda-20250505000851,5000.0,780
2025-05-05 01:05:43.017,30-36560-0uVUzPYahnLH4XrF-20250505000538,10000.0,780
2025-05-05 01:02:10.813,56-49740-s71InBzz2ThXBb9x-20250505000206,5000.0,780
2025-05-05 00:59:07.437,20-36977-F71bodJvaA8K8Civ-20250504235904,1500.0,780
2025-05-05 00:56:58.463,27-38661-eq8VxOv2fMmiJT8s-20250504235656,1000.0,780
2025-05-05 00:53:46.460,16-36977-1VKXhbKCE6UTgiv6-20250504235344,500.0,780
2025-05-05 00:51:52.913,52-49740-XZffrYxyPNHuPMW0-20250504235151,1000.0,780
2025-05-05 00:47:44.163,54-36977-Og7b4p3Aw3ZdrCvz-20250504234742,400.0,780
2025-05-05 00:45:33.233,87-35651-dNaofvJ8GC62GG5J-20250504234531,500.0,780
2025-05-05 00:44:13.020,55-36560-hBpF5UkHI9fOxIIM-20250504234410,1000.0,780
2025-05-05 00:42:23.600,34-35177-WpvFCrk68bx1cbsi-20250504234220,1000.0,780
2025-05-05 00:41:53.680,61-49740-yJIO2gwcjtrZ4g2G-20250504234151,1000.0,780
2025-05-05 00:41:00.550,22-36560-YetzH5zc45YNCz8R-20250504234058,1000.0,780
2025-05-05 00:40:37.350,43-49740-XZakYRA2LABe7Xab-20250504234033,1000.0,780
2025-05-05 00:39:57.617,59-35651-7vHzcVstOHXzi38R-20250504233955,5000.0,780
2025-05-05 00:38:12.977,55-41673-HOWNC5XLGOnFkGVR-20250504233809,500.0,780
2025-05-05 00:38:12.410,18-36560-uoobrSHf4IHsaPco-20250504233808,10000.0,780
2025-05-05 00:37:12.110,83-38138-jkP9LTkQiKSMjhov-20250504233705,500.0,780
2025-05-05 00:33:57.107,52-38661-pfZAXuLWaNsa0nLv-20250504233352,500.0,780
2025-05-05 00:33:38.833,94-41673-gQA4XgL2WIxkVSQd-20250504233335,200.0,780
2025-05-05 00:29:39.933,62-36977-Lt2ohVVxp6wopeBU-20250504232937,8000.0,780
2025-05-05 00:27:13.740,2-41673-BHAl9UD0zdRBsVuz-20250504232712,500.0,780
2025-05-05 00:26:16.763,68-38661-t8AY7Dh2CJkbglvq-20250504232614,500.0,780
2025-05-05 00:26:07.370,83-36977-NpMt9NSKJ6Rhfdih-20250504232605,500.0,780
2025-05-05 00:25:36.763,66-35177-UigizxEwghwcnhWI-20250504232534,2000.0,780
2025-05-05 00:25:21.803,12-38661-z5y70F1Y0uMMiFio-20250504232519,300.0,780
2025-05-05 00:22:50.073,55-36560-cBZldssRtu5wAJz1-20250504232248,6000.0,780
2025-05-05 00:20:27.897,85-38662-poYMzkzWXFrUwbJX-20250504232025,2000.0,780
2025-05-05 00:18:57.940,73-38659-CmcCZAQkeRAIrVtV-20250504231854,500.0,780
2025-05-05 00:17:10.740,62-36560-8wCm3L5cIRrzcxRs-20250504231708,10000.0,780
2025-05-05 00:15:37.617,74-36560-ek4KbzYHGg4wb0m4-20250504231535,4000.0,780
2025-05-05 00:14:46.130,55-36977-argS5F3oP9q6JlbS-20250504231443,500.0,780
2025-05-05 00:12:42.380,53-49740-1J6zH4n8DirXRx5p-20250504231240,500.0,780
2025-05-05 00:10:57.450,70-38138-XXnTPeu8VkyYndkh-20250504231055,500.0,780
2025-05-05 00:09:09.373,32-6861-0012-20250504230728,349.51,780
2025-05-05 00:07:41.853,70-41673-tT2Bq2Z6ZgxdJzKq-20250504230739,500.0,780
2025-05-05 00:06:55.023,17-36560-N3xoXwC6Zw5paa9G-20250504230653,5000.0,780
2025-05-05 00:06:39.780,98-35651-WX8HYSwfSDp55yzF-20250504230637,5000.0,780
2025-05-05 00:06:11.647,26-36560-VZXax2cmkkUzWCXs-20250504230610,10000.0,780
2025-05-05 00:04:49.233,17-35177-9V0u5ogxsPqqBz18-20250504230445,1000.0,780
2025-05-05 00:04:24.573,66-49740-jHQWBhwWsnaVBzXf-20250504230421,4000.0,780
2025-05-05 00:04:09.930,20-38659-kJcsLj8NMEhVUXeu-20250504230407,1000.0,780
2025-05-05 00:00:48.503,93-38661-fSEHT5oIL8rbPnzo-20250504230046,600.0,780
2025-05-04 23:59:12.930,9-36560-6yR8I1FgIYNcnGkt-20250504225910,1000.0,780
2025-05-04 23:58:57.200,61-38661-jXzHzTkEF3iSJmfL-20250504225855,2000.0,780
2025-05-04 23:55:32.523,35-49740-C2D2MTyCqYPD0M0n-20250504225530,1000.0,780
2025-05-04 23:54:41.437,83-36560-70PeXWuXP0wlrN0T-20250504225439,2000.0,780
2025-05-04 23:54:23.647,51-38608-Ll4X4baUIznakRJD-20250504225421,48.05,780
2025-05-04 23:53:38.940,83-38663-Df1xXzu6RR61nwKe-20250504225336,1000.0,780
2025-05-04 23:53:38.567,22-41673-FVB8yVlP1V3dqaHa-20250504225332,500.0,780
2025-05-04 23:53:23.340,45-38661-jpShVyKHRAQbw9Kn-20250504225319,500.0,780
2025-05-04 23:51:31.530,57-38661-0UW118LvjzeD0X4p-20250504225129,500.0,780
2025-05-04 23:50:38.373,3-49740-cp4n01zTY3DIL3FA-20250504225035,500.0,780
2025-05-04 23:49:24.220,78-35177-JHbLk1tH7LRjivoh-20250504224922,500.0,780
2025-05-04 23:42:38.137,99-36560-2Rfd3VG4ru4jEgG4-20250504224232,3000.0,780
2025-05-04 23:41:24.547,92-38662-73IkmTYJK94tjC0N-20250504224122,1000.0,780
2025-05-04 23:40:27.303,46-36560-HareewK48CX30Nfk-20250504224025,2000.0,780
2025-05-04 23:40:00.350,38-36977-seIuXekZ1czgBu0t-20250504223958,1000.0,780
2025-05-04 23:39:24.433,7-41673-dvtvzCrkurA1mnui-20250504223922,300.0,780
2025-05-04 23:36:00.753,54-38138-XvIzmRCSesA5X1fr-20250504223558,500.0,780
2025-05-04 23:34:53.317,87-35177-7RlvEhWhGcJl5VSz-20250504223451,200.0,780
2025-05-04 23:31:57.887,48-35177-9PuXwkwhqFgOaLQJ-20250504223155,200.0,780
2025-05-04 23:30:19.923,67-38659-Fw7lqiV1I8QJXeQC-20250504223015,1000.0,780
2025-05-04 23:29:12.027,62-49740-riCET9Tv3BA6i9ux-20250504222909,5000.0,780
2025-05-04 23:27:09.903,56-35177-uGHyvHTGsY20FiRA-20250504222708,100.0,780
2025-05-04 23:26:33.793,24-36560-h4c2iwloUIsPNoYh-20250504222629,7000.0,780
2025-05-04 23:25:33.643,52-41673-td9oeaf7oOXYq84w-20250504222528,400.0,780
2025-05-04 23:25:06.117,17-35177-A7qDv0qkrL5tKhBf-20250504222502,500.0,780
