Date Time,Order ID,Amount,Ccy
2025-04-04 04:56:20.997,18-9815-26670-20250404035353,155.0,780
2025-04-04 04:04:55.850,83-49740-HwT4PTZzxcMMDKZX-20250404030453,500.0,780
2025-04-04 04:04:34.970,29-49740-H7k8Vn2KXxOxmPZd-20250404030429,500.0,780
2025-04-04 03:44:02.433,26-38138-WN9hdtgwAccR00dv-20250404024400,200.0,780
2025-04-04 03:38:02.193,57-37032-Hd3xEesDkARvntOo-20250404023800,300.0,780
2025-04-04 03:36:42.250,81-38608-Ij6lau0M53FPvdcL-20250404023640,78.95,780
2025-04-04 03:20:40.870,5-38608-ATDmfsvJCgnutu5w-20250404022039,119.12,780
2025-04-04 03:18:49.123,30-35651-fXYA4b4qmQxzFHk9-20250404021847,900.0,780
2025-04-04 03:14:45.390,2-38138-qGNPyY105h3uSLPs-20250404021443,500.0,780
2025-04-04 03:04:20.447,17-38146-RuLBUAo4ZHtMCY8A-20250404020418,2000.0,780
2025-04-04 03:03:46.443,70-41673-a07pDvgsdU8ubhLq-20250404020344,500.0,780
2025-04-04 02:44:07.077,76-36560-KrOQkvwkA3okVu3u-20250404014405,4000.0,780
2025-04-04 02:25:32.243,59-49740-DB7hOurZkj7pCnis-20250404012530,500.0,780
2025-04-04 02:25:10.317,70-35651-vCmMBoOdURE4EfrT-20250404012505,1000.0,780
2025-04-04 02:07:31.243,35-38138-r6Fd4EwQOQbMtlH8-20250404010729,500.0,780
2025-04-04 02:04:35.520,60-41673-1TF9VkHL3yVzYeVf-20250404010433,1000.0,780
2025-04-04 01:56:12.260,69-35177-3GWG9FcQPFkzAIdz-20250404005610,400.0,780
2025-04-04 01:50:05.237,57-31446-12315-20250404004937,374.3,780
2025-04-04 01:47:50.160,38-36560-4E985r9RhGkPFjGJ-20250404004747,1200.0,780
2025-04-04 01:46:09.877,43-35177-G9rckZBnAkdlGsYP-20250404004605,500.0,780
2025-04-04 01:41:10.110,42-49740-7Uux7PJLj7fildJ6-20250404004107,2000.0,780
2025-04-04 01:40:56.970,40-53444-3875-20250404003907,3831.2,780
2025-04-04 01:37:59.207,1-38662-Moe4MvYMSh6k4wBO-20250404003757,2000.0,780
2025-04-04 01:35:08.967,43-36560-Pj5WyMh4ZVpySL7E-20250404003504,1000.0,780
2025-04-04 01:31:00.690,56-41673-tRxNForAGwq6QofK-20250404003059,1000.0,780
2025-04-04 01:28:09.063,53-38661-TRGKzZ4EExMdjFMW-20250404002807,600.0,780
2025-04-04 01:22:01.930,62-49740-4nxb5UHTlu9y1gEq-20250404002159,1500.0,780
2025-04-04 01:20:53.087,20-35651-1AaOfBHpsHYwyGUp-20250404002047,5000.0,780
2025-04-04 01:18:53.443,88-41673-96Oy6mKhgnoNsr9j-20250404001849,500.0,780
2025-04-04 01:11:15.873,90-49740-t3XskYNiBymfN3Cs-20250404001113,1000.0,780
2025-04-04 01:05:15.233,25-38662-r8uurlD1Fz72tJES-20250404000513,1000.0,780
2025-04-04 01:02:25.733,6-49740-gUe6DwFuGI3GBNHu-20250404000223,1000.0,780
2025-04-04 00:53:22.660,45-38146-nJfpTGOZM7dCFey8-20250403235319,400.0,780
2025-04-04 00:52:15.007,46-38146-U75uWxzO7pbHlfxD-20250403235213,200.0,780
2025-04-04 00:50:41.023,19-36560-hfQ96xcstYlzJSlJ-20250403235039,2000.0,780
2025-04-04 00:49:44.220,42-38608-9OsVMsAAXch9Q5FP-20250403234942,48.05,780
